OrderID,OrderLineID,DateKey,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPercent,SalesAmount,CostAmount,ShippingCost,OrderStatus
ORD-11592,ORD-11592-1,20230101,CUST-0103,PROD-0065,ST-000,1,1070.0,0.2,856.0,588.35,70.45,Completed
ORD-11593,ORD-11593-1,20240519,CUST-0163,PROD-0029,ST-005,2,1390.0,0.2,2224.0,1792.98,0.0,Returned
ORD-11594,ORD-11594-1,20230103,CUST-0175,PROD-0060,ST-008,1,9700.0,0.0,9700.0,4974.74,0.0,Completed
ORD-11595,ORD-11595-1,20230810,CUST-0109,PROD-0029,ST-010,1,1390.0,0.0,1390.0,896.49,0.0,Completed
ORD-11596,ORD-11596-1,20231202,CUST-0156,PROD-0023,ST-012,2,2850.0,0.0,5700.0,3007.68,0.0,Completed
ORD-11597,ORD-11597-1,20241218,CUST-0152,PROD-0023,ST-004,1,2850.0,0.05,2707.5,1503.84,0.0,Cancelled
ORD-11598,ORD-11598-1,20240128,CUST-0117,PROD-0027,ST-002,1,1520.0,0.0,1520.0,1037.85,0.0,Cancelled
ORD-11598,ORD-11598-2,20240128,CUST-0117,PROD-0053,ST-002,1,12030.0,0.0,12030.0,7726.31,0.0,Cancelled
ORD-11599,ORD-11599-1,20230711,CUST-0197,PROD-0021,ST-000,1,2610.0,0.0,2610.0,1698.88,130.73,Completed
ORD-11600,ORD-11600-1,20231007,CUST-0059,PROD-0039,ST-004,2,10260.0,0.05,19494.0,12708.44,0.0,Returned
ORD-11600,ORD-11600-2,20231007,CUST-0059,PROD-0069,ST-004,1,1180.0,0.0,1180.0,848.43,0.0,Returned
ORD-11601,ORD-11601-1,20240408,CUST-0130,PROD-0074,ST-000,1,1630.0,0.05,1548.5,1038.62,96.56,Returned
ORD-11602,ORD-11602-1,20240203,CUST-0177,PROD-0010,ST-012,1,16340.0,0.05,15523.0,11300.17,0.0,Completed
ORD-11602,ORD-11602-2,20240203,CUST-0177,PROD-0032,ST-012,1,1730.0,0.0,1730.0,906.53,0.0,Completed
ORD-11603,ORD-11603-1,20241129,CUST-0151,PROD-0004,ST-003,1,26120.0,0.0,26120.0,17922.86,0.0,Completed
ORD-11604,ORD-11604-1,20230714,CUST-0143,PROD-0063,ST-002,1,9290.0,0.0,9290.0,5334.22,0.0,Completed
ORD-11605,ORD-11605-1,20241017,CUST-0023,PROD-0055,ST-014,2,11840.0,0.05,22496.0,13271.62,0.0,Completed
ORD-11606,ORD-11606-1,20231122,CUST-0047,PROD-0036,ST-013,1,14060.0,0.15,11951.0,8231.89,0.0,Completed
ORD-11606,ORD-11606-2,20231122,CUST-0047,PROD-0061,ST-013,3,9200.0,0.0,27600.0,17903.7,0.0,Completed
ORD-11607,ORD-11607-1,20230624,CUST-0020,PROD-0022,ST-005,1,4390.0,0.0,4390.0,2634.19,0.0,Cancelled
ORD-11607,ORD-11607-2,20230624,CUST-0020,PROD-0006,ST-005,2,30230.0,0.2,48368.0,41847.58,0.0,Cancelled
ORD-11608,ORD-11608-1,20230324,CUST-0136,PROD-0061,ST-015,1,9200.0,0.15,7820.0,5967.9,0.0,Returned
ORD-11609,ORD-11609-1,20240331,CUST-0081,PROD-0007,ST-011,1,36360.0,0.0,36360.0,25478.18,0.0,Cancelled
ORD-11609,ORD-11609-2,20240331,CUST-0081,PROD-0052,ST-011,2,640.0,0.0,1280.0,819.66,0.0,Cancelled
ORD-11610,ORD-11610-1,20230427,CUST-0038,PROD-0080,ST-000,2,1260.0,0.0,2520.0,1537.84,101.58,Completed
ORD-11611,ORD-11611-1,20241030,CUST-0191,PROD-0040,ST-000,2,9840.0,0.1,17712.0,9951.02,80.99,Completed
ORD-11612,ORD-11612-1,20230524,CUST-0194,PROD-0076,ST-000,1,250.0,0.0,250.0,141.67,127.62,Returned
ORD-11612,ORD-11612-2,20230524,CUST-0194,PROD-0011,ST-000,2,36390.0,0.0,72780.0,39008.28,122.5,Returned
ORD-11613,ORD-11613-1,20241203,CUST-0183,PROD-0025,ST-003,1,1120.0,0.0,1120.0,617.8,0.0,Completed
ORD-11613,ORD-11613-2,20241203,CUST-0183,PROD-0042,ST-003,3,14500.0,0.0,43500.0,30894.36,0.0,Completed
ORD-11614,ORD-11614-1,20230904,CUST-0048,PROD-0018,ST-003,1,660.0,0.05,627.0,407.13,0.0,Completed
ORD-11615,ORD-11615-1,20231221,CUST-0172,PROD-0074,ST-000,2,1630.0,0.0,3260.0,2077.24,55.61,Completed
ORD-11616,ORD-11616-1,20240325,CUST-0186,PROD-0044,ST-000,2,7910.0,0.0,15820.0,8596.18,38.68,Returned
ORD-11617,ORD-11617-1,20230415,CUST-0083,PROD-0036,ST-003,1,14060.0,0.0,14060.0,8231.89,0.0,Completed
ORD-11618,ORD-11618-1,20240521,CUST-0120,PROD-0009,ST-005,1,23630.0,0.1,21267.0,14479.88,0.0,Completed
ORD-11619,ORD-11619-1,20241023,CUST-0127,PROD-0003,ST-011,1,6190.0,0.0,6190.0,3136.74,0.0,Completed
ORD-11620,ORD-11620-1,20230424,CUST-0161,PROD-0051,ST-015,1,12350.0,0.05,11732.5,7189.83,0.0,Completed
ORD-11621,ORD-11621-1,20230925,CUST-0018,PROD-0018,ST-000,2,660.0,0.0,1320.0,814.26,24.33,Completed
ORD-11622,ORD-11622-1,20240112,CUST-0040,PROD-0058,ST-000,1,3720.0,0.0,3720.0,1938.33,110.91,Completed
ORD-11623,ORD-11623-1,20230413,CUST-0002,PROD-0071,ST-009,1,430.0,0.15,365.5,257.61,0.0,Completed
ORD-11623,ORD-11623-2,20230413,CUST-0002,PROD-0062,ST-009,2,10930.0,0.0,21860.0,14260.06,0.0,Completed
ORD-11624,ORD-11624-1,20241103,CUST-0174,PROD-0074,ST-011,1,1630.0,0.1,1467.0,1038.62,0.0,Completed
ORD-11625,ORD-11625-1,20240918,CUST-0171,PROD-0023,ST-000,2,2850.0,0.0,5700.0,3007.68,43.53,Completed
ORD-11626,ORD-11626-1,20230909,CUST-0046,PROD-0079,ST-008,1,1620.0,0.05,1539.0,1137.67,0.0,Returned
ORD-11626,ORD-11626-2,20230909,CUST-0046,PROD-0023,ST-008,3,2850.0,0.0,8550.0,4511.52,0.0,Returned
ORD-11627,ORD-11627-1,20231201,CUST-0038,PROD-0078,ST-000,2,1020.0,0.0,2040.0,1198.16,105.64,Cancelled
ORD-11627,ORD-11627-2,20231201,CUST-0038,PROD-0058,ST-000,3,3720.0,0.0,11160.0,5814.99,46.86,Cancelled
ORD-11627,ORD-11627-3,20231201,CUST-0038,PROD-0023,ST-000,1,2850.0,0.05,2707.5,1503.84,105.95,Cancelled
ORD-11628,ORD-11628-1,20230327,CUST-0042,PROD-0077,ST-003,2,1240.0,0.15,2108.0,1428.96,0.0,Returned
ORD-11628,ORD-11628-2,20230327,CUST-0042,PROD-0013,ST-003,4,15750.0,0.15,53550.0,34752.6,0.0,Returned
ORD-11629,ORD-11629-1,20231223,CUST-0176,PROD-0033,ST-015,1,6880.0,0.0,6880.0,4450.47,0.0,Completed
ORD-11630,ORD-11630-1,20241104,CUST-0090,PROD-0077,ST-008,1,1240.0,0.0,1240.0,714.48,0.0,Completed
ORD-11631,ORD-11631-1,20231215,CUST-0002,PROD-0002,ST-009,1,33460.0,0.05,31787.0,20361.11,0.0,Completed
ORD-11632,ORD-11632-1,20240529,CUST-0173,PROD-0004,ST-012,1,26120.0,0.0,26120.0,17922.86,0.0,Completed
ORD-11633,ORD-11633-1,20231205,CUST-0012,PROD-0025,ST-012,1,1120.0,0.05,1064.0,617.8,0.0,Completed
ORD-11633,ORD-11633-2,20231205,CUST-0012,PROD-0034,ST-012,2,17620.0,0.1,31716.0,20079.16,0.0,Completed
ORD-11634,ORD-11634-1,20241106,CUST-0067,PROD-0009,ST-010,1,23630.0,0.15,20085.5,14479.88,0.0,Completed
ORD-11634,ORD-11634-2,20241106,CUST-0067,PROD-0062,ST-010,1,10930.0,0.1,9837.0,7130.03,0.0,Completed
ORD-11635,ORD-11635-1,20240117,CUST-0132,PROD-0068,ST-012,1,1450.0,0.0,1450.0,785.71,0.0,Cancelled
ORD-11635,ORD-11635-2,20240117,CUST-0132,PROD-0073,ST-012,3,2250.0,0.15,5737.5,4516.38,0.0,Cancelled
ORD-11636,ORD-11636-1,20231031,CUST-0173,PROD-0032,ST-005,4,1730.0,0.0,6920.0,3626.12,0.0,Returned
ORD-11637,ORD-11637-1,20231116,CUST-0092,PROD-0072,ST-000,3,2790.0,0.0,8370.0,4617.06,93.82,Completed
ORD-11637,ORD-11637-2,20231116,CUST-0092,PROD-0064,ST-000,2,4410.0,0.2,7056.0,5662.12,142.44,Completed
ORD-11638,ORD-11638-1,20240407,CUST-0085,PROD-0008,ST-000,2,15680.0,0.05,29792.0,21033.78,80.2,Cancelled
ORD-11638,ORD-11638-2,20240407,CUST-0085,PROD-0075,ST-000,1,2610.0,0.0,2610.0,1654.39,126.41,Cancelled
ORD-11639,ORD-11639-1,20240329,CUST-0181,PROD-0045,ST-003,1,9970.0,0.0,9970.0,5548.21,0.0,Completed
ORD-11639,ORD-11639-2,20240329,CUST-0181,PROD-0035,ST-003,3,11120.0,0.0,33360.0,16722.27,0.0,Completed
ORD-11640,ORD-11640-1,20240505,CUST-0028,PROD-0075,ST-015,1,2610.0,0.0,2610.0,1654.39,0.0,Completed
ORD-11641,ORD-11641-1,20230222,CUST-0033,PROD-0014,ST-005,2,21550.0,0.05,40945.0,29409.48,0.0,Completed
ORD-11642,ORD-11642-1,20240914,CUST-0013,PROD-0037,ST-004,1,11140.0,0.1,10026.0,6659.18,0.0,Returned
ORD-11642,ORD-11642-2,20240914,CUST-0013,PROD-0041,ST-004,1,11810.0,0.0,11810.0,7291.41,0.0,Returned
ORD-11643,ORD-11643-1,20240705,CUST-0086,PROD-0059,ST-003,2,9340.0,0.05,17746.0,11586.7,0.0,Completed
ORD-11644,ORD-11644-1,20230612,CUST-0117,PROD-0066,ST-012,1,1630.0,0.1,1467.0,839.25,0.0,Completed
ORD-11645,ORD-11645-1,20241027,CUST-0109,PROD-0078,ST-005,1,1020.0,0.1,918.0,599.08,0.0,Completed
ORD-11645,ORD-11645-2,20241027,CUST-0109,PROD-0064,ST-005,4,4410.0,0.0,17640.0,11324.24,0.0,Completed
ORD-11646,ORD-11646-1,20241005,CUST-0010,PROD-0032,ST-000,1,1730.0,0.0,1730.0,906.53,121.33,Returned
ORD-11646,ORD-11646-2,20241005,CUST-0010,PROD-0041,ST-000,1,11810.0,0.0,11810.0,7291.41,41.96,Returned
ORD-11646,ORD-11646-3,20241005,CUST-0010,PROD-0004,ST-000,1,26120.0,0.05,24814.0,17922.86,51.49,Returned
ORD-11647,ORD-11647-1,20230515,CUST-0032,PROD-0045,ST-001,3,9970.0,0.1,26919.0,16644.63,0.0,Completed
ORD-11648,ORD-11648-1,20240319,CUST-0029,PROD-0030,ST-001,1,3060.0,0.2,2448.0,1764.66,0.0,Returned
ORD-11648,ORD-11648-2,20240319,CUST-0029,PROD-0060,ST-001,2,9700.0,0.2,15520.0,9949.48,0.0,Returned
ORD-11649,ORD-11649-1,20241108,CUST-0168,PROD-0043,ST-010,2,650.0,0.0,1300.0,835.18,0.0,Completed
ORD-11650,ORD-11650-1,20240225,CUST-0083,PROD-0007,ST-011,3,36360.0,0.05,103626.0,76434.54,0.0,Returned
ORD-11651,ORD-11651-1,20231231,CUST-0043,PROD-0002,ST-003,2,33460.0,0.0,66920.0,40722.22,0.0,Completed
ORD-11652,ORD-11652-1,20240828,CUST-0114,PROD-0011,ST-014,1,36390.0,0.15,30931.5,19504.14,0.0,Completed
ORD-11653,ORD-11653-1,20230328,CUST-0176,PROD-0057,ST-002,1,9050.0,0.0,9050.0,4859.52,0.0,Completed
ORD-11654,ORD-11654-1,20240713,CUST-0016,PROD-0043,ST-009,2,650.0,0.0,1300.0,835.18,0.0,Completed
ORD-11655,ORD-11655-1,20240822,CUST-0036,PROD-0071,ST-001,1,430.0,0.15,365.5,257.61,0.0,Cancelled
ORD-11656,ORD-11656-1,20230521,CUST-0046,PROD-0050,ST-000,4,4290.0,0.0,17160.0,12215.24,41.23,Completed
ORD-11657,ORD-11657-1,20240325,CUST-0041,PROD-0054,ST-014,3,12690.0,0.0,38070.0,26573.04,0.0,Completed
ORD-11657,ORD-11657-2,20240325,CUST-0041,PROD-0006,ST-014,2,30230.0,0.0,60460.0,41847.58,0.0,Completed
ORD-11658,ORD-11658-1,20230721,CUST-0179,PROD-0074,ST-003,1,1630.0,0.15,1385.5,1038.62,0.0,Returned
ORD-11658,ORD-11658-2,20230721,CUST-0179,PROD-0032,ST-003,2,1730.0,0.2,2768.0,1813.06,0.0,Returned
ORD-11659,ORD-11659-1,20240922,CUST-0015,PROD-0019,ST-015,1,3340.0,0.0,3340.0,1835.11,0.0,Completed
ORD-11660,ORD-11660-1,20240727,CUST-0024,PROD-0056,ST-008,1,12260.0,0.1,11034.0,8197.82,0.0,Completed
ORD-11660,ORD-11660-2,20240727,CUST-0024,PROD-0042,ST-008,2,14500.0,0.0,29000.0,20596.24,0.0,Completed
ORD-11661,ORD-11661-1,20231209,CUST-0062,PROD-0076,ST-006,1,250.0,0.0,250.0,141.67,0.0,Cancelled
ORD-11662,ORD-11662-1,20230211,CUST-0045,PROD-0017,ST-004,1,3090.0,0.0,3090.0,2135.25,0.0,Completed
ORD-11662,ORD-11662-2,20230211,CUST-0045,PROD-0018,ST-004,2,660.0,0.0,1320.0,814.26,0.0,Completed
ORD-11662,ORD-11662-3,20230211,CUST-0045,PROD-0067,ST-004,4,1970.0,0.2,6304.0,4410.08,0.0,Completed
ORD-11663,ORD-11663-1,20241207,CUST-0086,PROD-0009,ST-002,2,23630.0,0.0,47260.0,28959.76,0.0,Completed
ORD-11663,ORD-11663-2,20241207,CUST-0086,PROD-0047,ST-002,4,12400.0,0.2,39680.0,32614.64,0.0,Completed
ORD-11664,ORD-11664-1,20240422,CUST-0035,PROD-0054,ST-000,4,12690.0,0.0,50760.0,35430.72,122.17,Completed
ORD-11665,ORD-11665-1,20230222,CUST-0133,PROD-0074,ST-015,2,1630.0,0.0,3260.0,2077.24,0.0,Completed
ORD-11666,ORD-11666-1,20240714,CUST-0186,PROD-0026,ST-014,4,3440.0,0.0,13760.0,9842.52,0.0,Completed
ORD-11667,ORD-11667-1,20240823,CUST-0142,PROD-0027,ST-002,1,1520.0,0.0,1520.0,1037.85,0.0,Returned
ORD-11667,ORD-11667-2,20240823,CUST-0142,PROD-0029,ST-002,1,1390.0,0.05,1320.5,896.49,0.0,Returned
ORD-11668,ORD-11668-1,20231211,CUST-0115,PROD-0080,ST-008,2,1260.0,0.0,2520.0,1537.84,0.0,Completed
ORD-11669,ORD-11669-1,20240903,CUST-0196,PROD-0020,ST-004,1,1850.0,0.1,1665.0,1131.44,0.0,Completed
ORD-11670,ORD-11670-1,20240707,CUST-0193,PROD-0054,ST-009,1,12690.0,0.15,10786.5,8857.68,0.0,Completed
ORD-11670,ORD-11670-2,20240707,CUST-0193,PROD-0033,ST-009,1,6880.0,0.0,6880.0,4450.47,0.0,Completed
ORD-11671,ORD-11671-1,20240605,CUST-0199,PROD-0002,ST-007,2,33460.0,0.0,66920.0,40722.22,0.0,Completed
ORD-11672,ORD-11672-1,20231016,CUST-0077,PROD-0018,ST-010,2,660.0,0.05,1254.0,814.26,0.0,Completed
ORD-11672,ORD-11672-2,20231016,CUST-0077,PROD-0012,ST-010,2,51760.0,0.0,103520.0,51965.66,0.0,Completed
ORD-11673,ORD-11673-1,20240616,CUST-0168,PROD-0067,ST-014,1,1970.0,0.0,1970.0,1102.52,0.0,Cancelled
ORD-11674,ORD-11674-1,20230630,CUST-0038,PROD-0016,ST-000,2,22690.0,0.0,45380.0,28016.36,141.24,Completed
ORD-11674,ORD-11674-2,20230630,CUST-0038,PROD-0013,ST-000,4,15750.0,0.05,59850.0,34752.6,101.39,Completed
ORD-11675,ORD-11675-1,20240315,CUST-0193,PROD-0051,ST-002,1,12350.0,0.05,11732.5,7189.83,0.0,Completed
ORD-11675,ORD-11675-2,20240315,CUST-0193,PROD-0052,ST-002,1,640.0,0.0,640.0,409.83,0.0,Completed
ORD-11676,ORD-11676-1,20240315,CUST-0035,PROD-0072,ST-001,2,2790.0,0.0,5580.0,3078.04,0.0,Completed
ORD-11677,ORD-11677-1,20230312,CUST-0135,PROD-0029,ST-003,2,1390.0,0.2,2224.0,1792.98,0.0,Completed
ORD-11678,ORD-11678-1,20230507,CUST-0132,PROD-0056,ST-012,2,12260.0,0.05,23294.0,16395.64,0.0,Completed
ORD-11678,ORD-11678-2,20230507,CUST-0132,PROD-0067,ST-012,1,1970.0,0.0,1970.0,1102.52,0.0,Completed
ORD-11678,ORD-11678-3,20230507,CUST-0132,PROD-0021,ST-012,1,2610.0,0.15,2218.5,1698.88,0.0,Completed
ORD-11679,ORD-11679-1,20231215,CUST-0107,PROD-0002,ST-013,2,33460.0,0.0,66920.0,40722.22,0.0,Completed
ORD-11680,ORD-11680-1,20240629,CUST-0104,PROD-0032,ST-013,1,1730.0,0.0,1730.0,906.53,0.0,Completed
ORD-11681,ORD-11681-1,20230302,CUST-0049,PROD-0007,ST-003,2,36360.0,0.0,72720.0,50956.36,0.0,Completed
ORD-11682,ORD-11682-1,20241122,CUST-0126,PROD-0041,ST-001,3,11810.0,0.0,35430.0,21874.23,0.0,Completed
ORD-11682,ORD-11682-2,20241122,CUST-0126,PROD-0052,ST-001,4,640.0,0.1,2304.0,1639.32,0.0,Completed
ORD-11683,ORD-11683-1,20240904,CUST-0136,PROD-0078,ST-000,1,1020.0,0.05,969.0,599.08,85.08,Completed
ORD-11684,ORD-11684-1,20241009,CUST-0052,PROD-0072,ST-000,2,2790.0,0.05,5301.0,3078.04,113.01,Completed
ORD-11685,ORD-11685-1,20240223,CUST-0174,PROD-0032,ST-005,1,1730.0,0.0,1730.0,906.53,0.0,Cancelled
ORD-11685,ORD-11685-2,20240223,CUST-0174,PROD-0009,ST-005,4,23630.0,0.0,94520.0,57919.52,0.0,Cancelled
ORD-11686,ORD-11686-1,20240608,CUST-0058,PROD-0021,ST-004,1,2610.0,0.1,2349.0,1698.88,0.0,Returned
ORD-11686,ORD-11686-2,20240608,CUST-0058,PROD-0055,ST-004,2,11840.0,0.0,23680.0,13271.62,0.0,Returned
ORD-11687,ORD-11687-1,20231015,CUST-0084,PROD-0033,ST-001,2,6880.0,0.05,13072.0,8900.94,0.0,Returned
ORD-11687,ORD-11687-2,20231015,CUST-0084,PROD-0079,ST-001,2,1620.0,0.0,3240.0,2275.34,0.0,Returned
ORD-11688,ORD-11688-1,20240727,CUST-0075,PROD-0023,ST-015,1,2850.0,0.15,2422.5,1503.84,0.0,Returned
ORD-11688,ORD-11688-2,20240727,CUST-0075,PROD-0041,ST-015,1,11810.0,0.0,11810.0,7291.41,0.0,Returned
ORD-11689,ORD-11689-1,20241013,CUST-0173,PROD-0023,ST-010,1,2850.0,0.15,2422.5,1503.84,0.0,Cancelled
ORD-11690,ORD-11690-1,20230131,CUST-0115,PROD-0068,ST-006,1,1450.0,0.0,1450.0,785.71,0.0,Cancelled
ORD-11691,ORD-11691-1,20231031,CUST-0050,PROD-0036,ST-009,1,14060.0,0.0,14060.0,8231.89,0.0,Completed
ORD-11692,ORD-11692-1,20231023,CUST-0143,PROD-0060,ST-011,2,9700.0,0.05,18430.0,9949.48,0.0,Completed
ORD-11693,ORD-11693-1,20230214,CUST-0176,PROD-0059,ST-012,1,9340.0,0.0,9340.0,5793.35,0.0,Completed
ORD-11694,ORD-11694-1,20240115,CUST-0183,PROD-0062,ST-008,1,10930.0,0.0,10930.0,7130.03,0.0,Completed
ORD-11694,ORD-11694-2,20240115,CUST-0183,PROD-0025,ST-008,1,1120.0,0.1,1008.0,617.8,0.0,Completed
ORD-11695,ORD-11695-1,20231221,CUST-0084,PROD-0030,ST-002,1,3060.0,0.15,2601.0,1764.66,0.0,Cancelled
ORD-11696,ORD-11696-1,20240901,CUST-0134,PROD-0053,ST-004,2,12030.0,0.0,24060.0,15452.62,0.0,Returned
ORD-11696,ORD-11696-2,20240901,CUST-0134,PROD-0013,ST-004,1,15750.0,0.0,15750.0,8688.15,0.0,Returned
ORD-11697,ORD-11697-1,20241228,CUST-0161,PROD-0029,ST-010,2,1390.0,0.15,2363.0,1792.98,0.0,Cancelled
ORD-11698,ORD-11698-1,20240822,CUST-0166,PROD-0038,ST-001,4,12270.0,0.0,49080.0,31755.08,0.0,Cancelled
ORD-11699,ORD-11699-1,20231018,CUST-0121,PROD-0019,ST-000,1,3340.0,0.0,3340.0,1835.11,101.35,Cancelled
ORD-11700,ORD-11700-1,20240914,CUST-0017,PROD-0007,ST-008,2,36360.0,0.0,72720.0,50956.36,0.0,Completed
ORD-11700,ORD-11700-2,20240914,CUST-0017,PROD-0055,ST-008,3,11840.0,0.15,30192.0,19907.43,0.0,Completed
ORD-11701,ORD-11701-1,20240228,CUST-0036,PROD-0004,ST-005,1,26120.0,0.15,22202.0,17922.86,0.0,Cancelled
ORD-11702,ORD-11702-1,20240529,CUST-0200,PROD-0028,ST-006,1,920.0,0.0,920.0,621.01,0.0,Completed
ORD-11702,ORD-11702-2,20240529,CUST-0200,PROD-0067,ST-006,2,1970.0,0.0,3940.0,2205.04,0.0,Completed
ORD-11703,ORD-11703-1,20230620,CUST-0099,PROD-0055,ST-012,1,11840.0,0.0,11840.0,6635.81,0.0,Cancelled
ORD-11703,ORD-11703-2,20230620,CUST-0099,PROD-0065,ST-012,2,1070.0,0.15,1819.0,1176.7,0.0,Cancelled
ORD-11704,ORD-11704-1,20231225,CUST-0057,PROD-0010,ST-000,1,16340.0,0.0,16340.0,11300.17,36.08,Completed
ORD-11705,ORD-11705-1,20240911,CUST-0186,PROD-0003,ST-007,1,6190.0,0.1,5571.0,3136.74,0.0,Completed
ORD-11706,ORD-11706-1,20231229,CUST-0042,PROD-0038,ST-012,1,12270.0,0.1,11043.0,7938.77,0.0,Completed
ORD-11707,ORD-11707-1,20230528,CUST-0045,PROD-0027,ST-002,2,1520.0,0.2,2432.0,2075.7,0.0,Completed
ORD-11707,ORD-11707-2,20230528,CUST-0045,PROD-0070,ST-002,1,1750.0,0.1,1575.0,1243.69,0.0,Completed
ORD-11708,ORD-11708-1,20240629,CUST-0050,PROD-0012,ST-003,1,51760.0,0.0,51760.0,25982.83,0.0,Completed
ORD-11709,ORD-11709-1,20231009,CUST-0109,PROD-0028,ST-013,2,920.0,0.0,1840.0,1242.02,0.0,Returned
ORD-11709,ORD-11709-2,20231009,CUST-0109,PROD-0016,ST-013,1,22690.0,0.0,22690.0,14008.18,0.0,Returned
ORD-11710,ORD-11710-1,20241120,CUST-0006,PROD-0010,ST-001,1,16340.0,0.1,14706.0,11300.17,0.0,Cancelled
ORD-11711,ORD-11711-1,20230104,CUST-0039,PROD-0054,ST-009,1,12690.0,0.0,12690.0,8857.68,0.0,Returned
ORD-11711,ORD-11711-2,20230104,CUST-0039,PROD-0055,ST-009,1,11840.0,0.05,11248.0,6635.81,0.0,Returned
ORD-11712,ORD-11712-1,20230911,CUST-0139,PROD-0036,ST-002,1,14060.0,0.0,14060.0,8231.89,0.0,Completed
ORD-11713,ORD-11713-1,20230807,CUST-0159,PROD-0066,ST-002,1,1630.0,0.0,1630.0,839.25,0.0,Completed
ORD-11714,ORD-11714-1,20240718,CUST-0017,PROD-0064,ST-000,2,4410.0,0.0,8820.0,5662.12,25.63,Cancelled
ORD-11714,ORD-11714-2,20240718,CUST-0017,PROD-0080,ST-000,4,1260.0,0.05,4788.0,3075.68,97.99,Cancelled
ORD-11715,ORD-11715-1,20230714,CUST-0193,PROD-0015,ST-008,2,42990.0,0.1,77382.0,46149.7,0.0,Completed
ORD-11715,ORD-11715-2,20230714,CUST-0193,PROD-0072,ST-008,1,2790.0,0.0,2790.0,1539.02,0.0,Completed
ORD-11716,ORD-11716-1,20240223,CUST-0169,PROD-0035,ST-012,1,11120.0,0.0,11120.0,5574.09,0.0,Completed
ORD-11717,ORD-11717-1,20241020,CUST-0028,PROD-0006,ST-012,1,30230.0,0.0,30230.0,20923.79,0.0,Returned
ORD-11717,ORD-11717-2,20241020,CUST-0028,PROD-0026,ST-012,1,3440.0,0.05,3268.0,2460.63,0.0,Returned
ORD-11718,ORD-11718-1,20240214,CUST-0023,PROD-0027,ST-013,1,1520.0,0.0,1520.0,1037.85,0.0,Returned
ORD-11719,ORD-11719-1,20241128,CUST-0071,PROD-0076,ST-010,1,250.0,0.0,250.0,141.67,0.0,Completed
ORD-11719,ORD-11719-2,20241128,CUST-0071,PROD-0068,ST-010,1,1450.0,0.05,1377.5,785.71,0.0,Completed
ORD-11719,ORD-11719-3,20241128,CUST-0071,PROD-0078,ST-010,1,1020.0,0.1,918.0,599.08,0.0,Completed
ORD-11720,ORD-11720-1,20240716,CUST-0170,PROD-0057,ST-009,1,9050.0,0.0,9050.0,4859.52,0.0,Completed
ORD-11720,ORD-11720-2,20240716,CUST-0170,PROD-0065,ST-009,1,1070.0,0.0,1070.0,588.35,0.0,Completed
ORD-11721,ORD-11721-1,20241111,CUST-0023,PROD-0035,ST-014,1,11120.0,0.0,11120.0,5574.09,0.0,Completed
ORD-11721,ORD-11721-2,20241111,CUST-0023,PROD-0029,ST-014,1,1390.0,0.0,1390.0,896.49,0.0,Completed
ORD-11722,ORD-11722-1,20241115,CUST-0023,PROD-0057,ST-013,2,9050.0,0.05,17195.0,9719.04,0.0,Cancelled
ORD-11723,ORD-11723-1,20241223,CUST-0098,PROD-0062,ST-000,3,10930.0,0.0,32790.0,21390.09,109.2,Completed
ORD-11724,ORD-11724-1,20231126,CUST-0106,PROD-0061,ST-004,2,9200.0,0.0,18400.0,11935.8,0.0,Cancelled
ORD-11725,ORD-11725-1,20241024,CUST-0040,PROD-0046,ST-013,1,18630.0,0.0,18630.0,11496.52,0.0,Cancelled
ORD-11725,ORD-11725-2,20241024,CUST-0040,PROD-0066,ST-013,1,1630.0,0.0,1630.0,839.25,0.0,Cancelled
ORD-11726,ORD-11726-1,20231007,CUST-0056,PROD-0062,ST-009,1,10930.0,0.2,8744.0,7130.03,0.0,Completed
ORD-11727,ORD-11727-1,20230219,CUST-0156,PROD-0033,ST-009,1,6880.0,0.0,6880.0,4450.47,0.0,Completed
ORD-11727,ORD-11727-2,20230219,CUST-0156,PROD-0046,ST-009,1,18630.0,0.2,14904.0,11496.52,0.0,Completed
ORD-11728,ORD-11728-1,20241028,CUST-0127,PROD-0068,ST-014,2,1450.0,0.0,2900.0,1571.42,0.0,Cancelled
ORD-11728,ORD-11728-2,20241028,CUST-0127,PROD-0028,ST-014,2,920.0,0.1,1656.0,1242.02,0.0,Cancelled
ORD-11729,ORD-11729-1,20231228,CUST-0092,PROD-0031,ST-000,2,4390.0,0.0,8780.0,6308.72,63.89,Returned
ORD-11729,ORD-11729-2,20231228,CUST-0092,PROD-0058,ST-000,2,3720.0,0.1,6696.0,3876.66,122.08,Returned
ORD-11730,ORD-11730-1,20230630,CUST-0023,PROD-0059,ST-007,1,9340.0,0.0,9340.0,5793.35,0.0,Completed
ORD-11731,ORD-11731-1,20231001,CUST-0194,PROD-0049,ST-013,1,3260.0,0.05,3097.0,1841.77,0.0,Completed
ORD-11732,ORD-11732-1,20230325,CUST-0123,PROD-0071,ST-011,2,430.0,0.0,860.0,515.22,0.0,Returned
ORD-11733,ORD-11733-1,20230925,CUST-0086,PROD-0078,ST-010,1,1020.0,0.0,1020.0,599.08,0.0,Completed
ORD-11734,ORD-11734-1,20241205,CUST-0055,PROD-0049,ST-004,1,3260.0,0.0,3260.0,1841.77,0.0,Completed
